model_2010,displ_2010,cyl_2010,trans_2010,drive_2010,fuel_2010,cert_region_2010,veh_class_2010,air_pollution_score_2010,city_mpg_2010,hwy_mpg_2010,cmb_mpg_2010,greenhouse_gas_score_2010,smartway_2010,displ_level_2010,cyl_level_2010,air_pollution_score_level_2010,city_mpg_level_2010,hwy_mpg_level_2010,cmb_mpg_level_2010,greenhouse_gas_score_level_2010,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
GMC Canyon,5.3,8.0,Auto-4,2WD,Gasoline,FC,pickup,7.0,15,20,17,3.0,no,high,mod_high,mod_high,medium,low,medium,low,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,FA,pickup,5,18,25,20,4,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,2WD,Gasoline,FC,pickup,7.0,15,20,17,3.0,no,high,mod_high,mod_high,medium,low,medium,low,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,CA,pickup,5,17,24,19,3,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,2WD,Gasoline,FC,pickup,7.0,15,20,17,3.0,no,high,mod_high,mod_high,medium,low,medium,low,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,FA,pickup,5,17,24,19,3,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.5,4.0,Auto-6,2WD,Gasoline,CA,pickup,5,20,26,22,4,No,medium,medium,mod_high,mod_high,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.5,4.0,Auto-6,2WD,Gasoline,FA,pickup,5,20,26,22,4,No,medium,medium,mod_high,mod_high,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.5,4.0,Auto-6,4WD,Gasoline,CA,pickup,5,19,24,21,4,No,medium,medium,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.5,4.0,Auto-6,4WD,Gasoline,FA,pickup,5,19,24,21,4,No,medium,medium,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.8,4.0,Auto-6,2WD,Diesel,CA,pickup,3,20,30,23,4,No,medium,medium,medium,mod_high,mod_high,mod_high,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.8,4.0,Auto-6,2WD,Diesel,FA,pickup,3,20,30,23,4,No,medium,medium,medium,mod_high,mod_high,mod_high,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.8,4.0,Auto-6,4WD,Diesel,CA,pickup,3,19,28,22,4,No,medium,medium,medium,medium,mod_high,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,2.8,4.0,Auto-6,4WD,Diesel,FA,pickup,3,19,28,22,4,No,medium,medium,medium,medium,mod_high,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,CA,pickup,5,18,25,20,4,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,FA,pickup,5,18,25,20,4,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,CA,pickup,5,17,24,19,3,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
GMC Canyon,5.3,8.0,Auto-4,4WD,Gasoline,FC,pickup,7.0,14,19,16,3.0,no,high,mod_high,mod_high,low,low,low,low,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,FA,pickup,5,17,24,19,3,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,CA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,FA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,CA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,FA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,22,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,CA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,FA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,CA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,FA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
GMC Terrain,2.4,4.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,20,29,23,6.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,CA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,FA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,CA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,FA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,2WD,Gasoline,FC,SUV,7.0,17,25,20,5.0,no,medium,mod_high,mod_high,medium,mod_high,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,CA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,FA,small SUV,7,26,30,27,6,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,CA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,FA,small SUV,7,25,28,26,5,No,low,medium,high,high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
GMC Terrain,3.0,6.0,Auto-6,4WD,Gasoline,FC,SUV,7.0,17,24,20,5.0,no,medium,mod_high,mod_high,medium,medium,mod_high,mod_high,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,21,26,23,5,No,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,CA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,FA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,CA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,FA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,CA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,FA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,CA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,FA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,CA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,FA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,CA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,FA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,CA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,FA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,CA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,FA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,CA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,FA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,CA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,2WD,Gasoline,FA,small SUV,6,28,34,30,7,Yes,low,medium,mod_high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,CA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,1.5,4.0,CVT,4WD,Gasoline,FA,small SUV,6,27,32,29,6,No,low,medium,mod_high,high,mod_high,high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,CA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,HONDA CR-V,2.0,4.0,CVT,4WD,Gasoline,FA,small SUV,7,40,35,38,8,Yes,medium,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,CA,station wagon,7,33,40,36,8,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,FA,station wagon,7,33,40,36,8,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,29,36,31,7,No,low,medium,medium,high,high,high,high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,29,36,31,7,No,low,medium,medium,high,high,high,high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,CA,station wagon,7,31,36,33,7,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,FA,station wagon,7,31,36,33,7,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,CA,station wagon,7,33,40,36,8,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,FA,station wagon,7,33,40,36,8,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,29,36,31,7,No,low,medium,medium,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,29,36,31,7,No,low,medium,medium,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,CA,station wagon,7,31,36,33,7,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,FA,station wagon,7,31,36,33,7,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,Auto-5,2WD,Gasoline,CA,station wagon,7.0,28,35,31,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,CA,station wagon,7,33,40,36,8,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,Auto-5,2WD,Gasoline,CA,station wagon,7.0,28,35,31,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,FA,station wagon,7,33,40,36,8,Yes,low,medium,high,high,high,high,high
HONDA Fit,1.5,4.0,Auto-5,2WD,Gasoline,CA,station wagon,7.0,28,35,31,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,29,36,31,7,No,low,medium,medium,high,high,high,high
HONDA Fit,1.5,4.0,Auto-5,2WD,Gasoline,CA,station wagon,7.0,28,35,31,8.0,yes,low,medium,mod_high,high,high,high,high,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,29,36,31,7,No,low,medium,medium,high,high,high,high
