model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
VOLKSWAGEN GTI,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,21,31,25,7.0,yes
VOLKSWAGEN GTI,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,24,32,27,7.0,yes
VOLKSWAGEN Golf,2.5,5.0,Man-5,2WD,Gasoline,small car,9.0,22,30,25,7.0,yes
VOLKSWAGEN Golf,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,9.0,23,30,26,7.0,yes
VOLKSWAGEN Golf,2.5,5.0,Man-5,2WD,Gasoline,small car,8.0,22,30,25,7.0,yes
VOLKSWAGEN Golf,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,8.0,23,30,26,7.0,yes
VOLKSWAGEN Golf,2.5,5.0,Man-5,2WD,Gasoline,small car,6.0,22,30,25,7.0,yes
VOLKSWAGEN Golf,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,6.0,23,30,26,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,small car,9.0,21,31,25,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,9.0,24,32,27,7.0,yes
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,small car,9.0,22,30,25,7.0,yes
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,9.0,23,30,25,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,small car,8.0,21,31,25,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,8.0,24,32,27,7.0,yes
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,small car,8.0,22,30,25,7.0,yes
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,8.0,23,30,25,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,small car,7.0,21,31,25,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,24,32,27,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,21,31,25,7.0,yes
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,24,32,27,7.0,yes
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,small car,6.0,22,30,25,7.0,yes
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,6.0,23,30,25,7.0,yes
VOLKSWAGEN Jetta SportWagen,2.5,5.0,Man-5,2WD,Gasoline,station wagon,9.0,22,30,25,7.0,yes
VOLKSWAGEN Jetta SportWagen,2.5,5.0,SemiAuto-6,2WD,Gasoline,station wagon,9.0,23,30,25,7.0,yes
VOLKSWAGEN Jetta SportWagen,2.5,5.0,Man-5,2WD,Gasoline,station wagon,8.0,22,30,25,7.0,yes
VOLKSWAGEN Jetta SportWagen,2.5,5.0,SemiAuto-6,2WD,Gasoline,station wagon,8.0,23,30,25,7.0,yes
VOLKSWAGEN Jetta SportWagen,2.5,5.0,Man-5,2WD,Gasoline,station wagon,6.0,22,30,25,7.0,yes
VOLKSWAGEN Jetta SportWagen,2.5,5.0,SemiAuto-6,2WD,Gasoline,station wagon,6.0,23,30,25,7.0,yes
VOLKSWAGEN New Beetle,2.5,5.0,Man-5,2WD,Gasoline,small car,9.0,20,28,23,6.0,yes
VOLKSWAGEN New Beetle,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,9.0,20,29,23,6.0,yes
VOLKSWAGEN New Beetle,2.5,5.0,Man-5,2WD,Gasoline,small car,8.0,20,28,23,6.0,yes
VOLKSWAGEN New Beetle,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,8.0,20,29,23,6.0,yes
VOLKSWAGEN New Beetle,2.5,5.0,Man-5,2WD,Gasoline,small car,6.0,20,28,23,6.0,no
VOLKSWAGEN New Beetle,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,6.0,20,29,23,6.0,no
VOLKSWAGEN New Beetle Convertible,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,9.0,20,28,23,6.0,yes
VOLKSWAGEN New Beetle Convertible,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,8.0,20,28,23,6.0,yes
VOLKSWAGEN New Beetle Convertible,2.5,5.0,SemiAuto-6,2WD,Gasoline,small car,6.0,20,28,23,6.0,no
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,9.0,22,31,25,7.0,yes
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,9.0,22,31,25,7.0,yes
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,8.0,22,31,25,7.0,yes
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,6.0,22,31,25,7.0,yes
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,station wagon,9.0,22,31,25,7.0,yes
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,station wagon,9.0,22,31,25,7.0,yes
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,station wagon,8.0,22,31,25,7.0,yes
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,station wagon,6.0,22,31,25,7.0,yes
VOLKSWAGEN Routan,3.8,6.0,Auto-6,2WD,Gasoline,minivan,7.0,16,23,18,4.0,no
VOLKSWAGEN Routan,3.8,6.0,Auto-6,2WD,Gasoline,minivan,6.0,16,23,18,4.0,no
VOLKSWAGEN Routan,4.0,6.0,Auto-6,2WD,Gasoline,minivan,6.0,17,25,20,5.0,no
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,18,24,21,5.0,no
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,SUV,7.0,19,26,21,5.0,no
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,18,24,20,5.0,no
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,18,24,21,5.0,no
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,SUV,6.0,19,26,21,5.0,no
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,18,24,20,5.0,no
VOLKSWAGEN Touareg,3.6,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,14,19,16,3.0,no
VOLKSWAGEN Touareg,3.6,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,14,19,16,3.0,no
VOLVO C30,2.4,5.0,SemiAuto-5,2WD,Gasoline,small car,7.0,20,31,24,7.0,yes
VOLVO C30,2.4,5.0,Man-5,2WD,Gasoline,small car,7.0,21,29,24,7.0,yes
VOLVO C30,2.5,5.0,Man-6,2WD,Gasoline,small car,7.0,21,29,24,7.0,yes
VOLVO C30,2.5,5.0,SemiAuto-5,2WD,Gasoline,small car,7.0,21,30,24,7.0,yes
VOLVO C30,2.4,5.0,SemiAuto-5,2WD,Gasoline,small car,6.0,20,31,24,7.0,yes
VOLVO C30,2.4,5.0,Man-5,2WD,Gasoline,small car,6.0,21,29,24,7.0,yes
VOLVO C30,2.5,5.0,Man-6,2WD,Gasoline,small car,6.0,21,29,24,7.0,yes
VOLVO C30,2.5,5.0,SemiAuto-5,2WD,Gasoline,small car,6.0,21,30,24,7.0,yes
VOLVO C70,2.5,5.0,SemiAuto-5,2WD,Gasoline,small car,7.0,19,28,22,6.0,yes
VOLVO C70,2.5,5.0,Man-6,2WD,Gasoline,small car,7.0,20,28,23,6.0,yes
VOLVO C70,2.5,5.0,SemiAuto-5,2WD,Gasoline,small car,6.0,19,28,22,6.0,no
VOLVO C70,2.5,5.0,Man-6,2WD,Gasoline,small car,6.0,20,28,23,6.0,no
VOLVO S40,2.4,5.0,SemiAuto-5,2WD,Gasoline,small car,9.0,20,31,24,7.0,yes
VOLVO S40,2.4,5.0,SemiAuto-5,2WD,Gasoline,small car,7.0,20,31,24,7.0,yes
VOLVO S40,2.4,5.0,Man-5,2WD,Gasoline,small car,7.0,21,29,24,7.0,yes
VOLVO S40,2.5,5.0,SemiAuto-5,4WD,Gasoline,small car,7.0,19,28,22,6.0,yes
VOLVO S40,2.5,5.0,Man-6,4WD,Gasoline,small car,7.0,20,27,22,6.0,yes
VOLVO S40,2.5,5.0,Man-6,2WD,Gasoline,small car,7.0,21,29,24,7.0,yes
VOLVO S40,2.5,5.0,SemiAuto-5,2WD,Gasoline,small car,7.0,21,30,24,7.0,yes
VOLVO S40,2.4,5.0,SemiAuto-5,2WD,Gasoline,small car,6.0,20,31,24,7.0,yes
VOLVO S40,2.4,5.0,Man-5,2WD,Gasoline,small car,6.0,21,29,24,7.0,yes
VOLVO S40,2.5,5.0,SemiAuto-5,4WD,Gasoline,small car,6.0,19,28,22,6.0,no
VOLVO S40,2.5,5.0,Man-6,4WD,Gasoline,small car,6.0,20,27,22,6.0,no
VOLVO S40,2.5,5.0,Man-6,2WD,Gasoline,small car,6.0,21,29,24,7.0,yes
VOLVO S40,2.5,5.0,SemiAuto-5,2WD,Gasoline,small car,6.0,21,30,24,7.0,yes
VOLVO S80,3.2,6.0,SemiAuto-6,2WD,Gasoline,midsize car,9.0,18,27,21,5.0,no
VOLVO S80,3.0,6.0,SemiAuto-6,4WD,Gasoline,midsize car,7.0,16,24,19,4.0,no
VOLVO S80,3.2,6.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,18,27,21,5.0,no
VOLVO S80,4.4,8.0,SemiAuto-6,4WD,Gasoline,midsize car,7.0,15,22,18,4.0,no
VOLVO S80,3.0,6.0,SemiAuto-6,4WD,Gasoline,midsize car,6.0,16,24,19,4.0,no
VOLVO S80,3.2,6.0,SemiAuto-6,2WD,Gasoline,midsize car,6.0,18,27,21,5.0,no
VOLVO S80,4.4,8.0,SemiAuto-6,4WD,Gasoline,midsize car,6.0,15,22,18,4.0,no
VOLVO V50,2.4,5.0,SemiAuto-5,2WD,Gasoline,station wagon,7.0,20,31,24,7.0,yes
VOLVO V50,2.5,5.0,SemiAuto-5,4WD,Gasoline,station wagon,7.0,19,27,22,6.0,yes
VOLVO V50,2.5,5.0,Man-6,4WD,Gasoline,station wagon,7.0,20,26,22,6.0,yes
VOLVO V50,2.5,5.0,Man-6,2WD,Gasoline,station wagon,7.0,21,29,24,7.0,yes
VOLVO V50,2.5,5.0,SemiAuto-5,2WD,Gasoline,station wagon,7.0,21,30,24,7.0,yes
VOLVO V50,2.4,5.0,SemiAuto-5,2WD,Gasoline,station wagon,6.0,20,31,24,7.0,yes
VOLVO V50,2.5,5.0,SemiAuto-5,4WD,Gasoline,station wagon,6.0,19,27,22,6.0,no
VOLVO V50,2.5,5.0,Man-6,4WD,Gasoline,station wagon,6.0,20,26,22,6.0,no
VOLVO V50,2.5,5.0,Man-6,2WD,Gasoline,station wagon,6.0,21,29,24,7.0,yes
VOLVO V50,2.5,5.0,SemiAuto-5,2WD,Gasoline,station wagon,6.0,21,30,24,7.0,yes
VOLVO V70,3.2,6.0,SemiAuto-6,2WD,Gasoline,station wagon,9.0,18,27,21,5.0,no
VOLVO V70,3.2,6.0,SemiAuto-6,2WD,Gasoline,station wagon,7.0,18,27,21,5.0,no
VOLVO V70,3.2,6.0,SemiAuto-6,2WD,Gasoline,station wagon,6.0,18,27,21,5.0,no
VOLVO XC 60,3.2,6.0,SemiAuto-6,2WD,Gasoline,SUV,9.0,18,27,21,5.0,no
VOLVO XC 60,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,9.0,16,22,18,4.0,no
VOLVO XC 60,3.0,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,16,21,18,4.0,no
VOLVO XC 60,3.2,6.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,18,27,21,5.0,no
VOLVO XC 60,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,16,22,18,4.0,no
VOLVO XC 60,3.0,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,16,21,18,4.0,no
VOLVO XC 60,3.2,6.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,18,27,21,5.0,no
VOLVO XC 60,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,16,22,18,4.0,no
VOLVO XC 70,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,9.0,16,22,18,4.0,no
VOLVO XC 70,3.0,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,16,21,18,4.0,no
VOLVO XC 70,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,16,22,18,4.0,no
VOLVO XC 70,3.0,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,16,21,18,4.0,no
VOLVO XC 70,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,16,22,18,4.0,no
VOLVO XC 90,3.2,6.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,15,22,18,4.0,no
VOLVO XC 90,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,15,21,17,3.0,no
VOLVO XC 90,4.4,8.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,13,19,15,2.0,no
VOLVO XC 90,3.2,6.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,15,22,18,4.0,no
VOLVO XC 90,3.2,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,15,21,17,3.0,no
VOLVO XC 90,4.4,8.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,13,19,15,2.0,no
BUICK Lucerne,3.9,6.0,Auto-4,2WD,Ethanol,large car,7.0,13,20,15,5.0,no
CADILLAC Escalade,6.2,8.0,Auto-6,2WD,Ethanol,SUV,6.0,10,16,12,3.0,no
CADILLAC Escalade,6.2,8.0,Auto-6,4WD,Ethanol,SUV,6.0,10,15,12,3.0,no
CHEVROLET Avalanche 1500,5.3,8.0,Auto-6,2WD,Ethanol,SUV,6.0,11,16,13,4.0,no
CHEVROLET Avalanche 1500,6.2,8.0,Auto-6,2WD,Ethanol,SUV,6.0,9,14,11,2.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,4WD,Ethanol,van,6.0,10,13,11,2.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,2WD,Ethanol,van,6.0,10,13,11,2.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,4WD,Ethanol,van,6.0,9,12,10,1.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,2WD,Ethanol,van,6.0,10,13,11,2.0,no
CHEVROLET Express 1500 Conv,5.3,8.0,Auto-4,4WD,Ethanol,van,6.0,9,12,10,1.0,no
CHEVROLET Express 1500 Conv,5.3,8.0,Auto-4,2WD,Ethanol,van,6.0,10,13,11,2.0,no
CHEVROLET HHR,2.2,4.0,Auto-4,2WD,Ethanol,SUV,7.0,16,22,18,7.0,yes
CHEVROLET HHR,2.2,4.0,Man-5,2WD,Ethanol,SUV,7.0,16,23,19,7.0,yes
CHEVROLET HHR,2.4,4.0,Auto-4,2WD,Ethanol,SUV,7.0,15,21,17,7.0,yes
CHEVROLET HHR,2.4,4.0,Man-5,2WD,Ethanol,SUV,7.0,16,22,19,7.0,yes
CHEVROLET HHR Panel,2.2,4.0,Auto-4,2WD,Ethanol,SUV,7.0,16,22,18,7.0,yes
CHEVROLET HHR Panel,2.2,4.0,Man-5,2WD,Ethanol,SUV,7.0,16,23,19,7.0,yes
CHEVROLET HHR Panel,2.4,4.0,Auto-4,2WD,Ethanol,SUV,7.0,15,21,17,7.0,yes
CHEVROLET HHR Panel,2.4,4.0,Man-5,2WD,Ethanol,SUV,7.0,16,22,19,7.0,yes
CHEVROLET Impala,3.5,6.0,Auto-4,2WD,Ethanol,large car,7.0,14,22,17,7.0,yes
CHEVROLET Impala,3.9,6.0,Auto-4,2WD,Ethanol,large car,7.0,13,20,15,5.0,no
CHEVROLET Malibu,2.4,4.0,SemiAuto-6,2WD,Ethanol,midsize car,7.0,15,23,18,7.0,yes
CHEVROLET Malibu,2.4,4.0,Auto-4,2WD,Ethanol,midsize car,7.0,16,23,18,7.0,yes
CHEVROLET Malibu,3.5,6.0,Auto-4,2WD,Ethanol,midsize car,7.0,14,22,17,7.0,yes
CHEVROLET Silverado 15,4.8,8.0,Auto-4,2WD,Ethanol,pickup,7.0,10,14,12,3.0,no
CHEVROLET Silverado 15,4.8,8.0,Auto-4,2WD,Ethanol,pickup,6.0,10,14,12,3.0,no
CHEVROLET Silverado 15,4.8,8.0,Auto-4,4WD,Ethanol,pickup,6.0,10,13,11,2.0,no
CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Ethanol,pickup,6.0,11,16,13,4.0,no
CHEVROLET Silverado 15,5.3,8.0,Auto-6,4WD,Ethanol,pickup,6.0,11,16,13,4.0,no
CHEVROLET Silverado 15,6.2,8.0,Auto-6,2WD,Ethanol,pickup,6.0,10,14,11,2.0,no
CHEVROLET Silverado 15,6.2,8.0,Auto-6,4WD,Ethanol,pickup,6.0,9,13,11,2.0,no
CHEVROLET Silverado 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,pickup,7.0,11,16,13,4.0,no
CHEVROLET Silverado 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,pickup,6.0,11,16,13,4.0,no
CHEVROLET Suburban 1500,5.3,8.0,Auto-6,2WD,Ethanol,SUV,6.0,11,16,13,4.0,no
CHEVROLET Suburban 1500,6.2,8.0,Auto-6,2WD,Ethanol,SUV,6.0,9,14,11,2.0,no
CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,2WD,Ethanol,SUV,6.0,11,16,13,4.0,no
CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,4WD,Ethanol,SUV,6.0,11,16,13,4.0,no
CHRYSLER Sebring,2.7,6.0,Auto-4,2WD,Ethanol,midsize car,3.0,14,20,16,6.0,no
CHRYSLER Sebring Convertible,2.7,6.0,Auto-4,2WD,Ethanol,small car,3.0,13,19,15,5.0,no
CHRYSLER Town & Country,3.3,6.0,Auto-4,2WD,Ethanol,minivan,7.0,12,17,13,4.0,no
DODGE Avenger,2.7,6.0,Auto-4,2WD,Ethanol,midsize car,3.0,14,20,16,6.0,no
DODGE Dakota,4.7,8.0,Auto-5,2WD,Ethanol,pickup,7.0,9,13,10,1.0,no
DODGE Dakota,4.7,8.0,Auto-5,4WD,Ethanol,pickup,7.0,9,12,10,1.0,no
DODGE Grand Caravan,3.3,6.0,Auto-4,2WD,Ethanol,minivan,7.0,12,17,13,4.0,no
DODGE RAM 1500,4.7,8.0,Auto-5,2WD,Ethanol,pickup,7.0,9,13,10,1.0,no
DODGE RAM 1500,4.7,8.0,Auto-5,4WD,Ethanol,pickup,7.0,9,12,10,1.0,no
FORD Crown Victoria FFV,4.6,8.0,Auto-4,2WD,Ethanol,large car,7.0,12,17,14,5.0,no
FORD Escape FFV,3.0,6.0,Auto-6,2WD,Ethanol,SUV,7.0,14,19,16,6.0,yes
FORD Expedition FFV,5.4,8.0,Auto-6,2WD,Ethanol,SUV,7.0,9,13,11,2.0,no
FORD Expedition FFV,5.4,8.0,Auto-6,4WD,Ethanol,SUV,7.0,9,13,11,2.0,no
FORD Expedition FFV,5.4,8.0,Auto-6,2WD,Ethanol,SUV,6.0,9,13,11,2.0,no
FORD Expedition FFV,5.4,8.0,Auto-6,4WD,Ethanol,SUV,6.0,9,13,11,2.0,no
FORD F150 FFV,5.4,8.0,Auto-6,2WD,Ethanol,pickup,7.0,10,14,12,3.0,no
FORD F150 FFV,5.4,8.0,Auto-6,4WD,Ethanol,pickup,7.0,10,13,11,2.0,no
FORD F150 FFV,5.4,8.0,Auto-6,2WD,Ethanol,pickup,6.0,10,14,12,3.0,no
FORD F150 FFV,5.4,8.0,Auto-6,4WD,Ethanol,pickup,6.0,10,13,11,2.0,no
FORD Fusion FFV,3.0,6.0,SemiAuto-6,4WD,Ethanol,midsize car,7.0,13,18,15,5.0,no
FORD Fusion FFV,3.0,6.0,SemiAuto-6,2WD,Ethanol,midsize car,7.0,13,20,16,6.0,yes
GMC Savana 1500,5.3,8.0,Auto-4,4WD,Ethanol,van,6.0,9,12,10,1.0,no
GMC Savana 1500,5.3,8.0,Auto-4,2WD,Ethanol,van,6.0,10,13,11,2.0,no
GMC Savana 1500,5.3,8.0,Auto-4,4WD,Ethanol,van,6.0,10,13,11,2.0,no
GMC Savana 1500,5.3,8.0,Auto-4,2WD,Ethanol,van,6.0,10,13,11,2.0,no
GMC Sierra 15,4.8,8.0,Auto-4,2WD,Ethanol,pickup,7.0,10,14,12,3.0,no
GMC Sierra 15,4.8,8.0,Auto-4,2WD,Ethanol,pickup,6.0,10,14,12,3.0,no
GMC Sierra 15,4.8,8.0,Auto-4,4WD,Ethanol,pickup,6.0,10,13,11,2.0,no
GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol,pickup,6.0,11,16,13,4.0,no
GMC Sierra 15,5.3,8.0,Auto-6,4WD,Ethanol,pickup,6.0,11,16,13,4.0,no
GMC Sierra 15,6.2,8.0,Auto-6,2WD,Ethanol,pickup,6.0,10,14,11,2.0,no
GMC Sierra 15,6.2,8.0,Auto-6,4WD,Ethanol,pickup,6.0,9,13,11,2.0,no
GMC Sierra 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,pickup,7.0,11,16,13,4.0,no
GMC Sierra 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,pickup,6.0,11,16,13,4.0,no
GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol,SUV,6.0,11,16,13,4.0,no
GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol,SUV,6.0,11,16,13,4.0,no
GMC Yukon 1500,6.2,8.0,Auto-6,2WD,Ethanol,SUV,6.0,10,16,12,3.0,no
GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Ethanol,SUV,6.0,11,16,13,4.0,no
GMC Yukon 1500 XL,6.2,8.0,Auto-6,2WD,Ethanol,SUV,6.0,9,14,11,2.0,no
GMC Yukon 1500 XL,6.2,8.0,Auto-6,2WD,Ethanol,SUV,6.0,10,16,12,3.0,no
GMC Yukon Denali 1500,6.2,8.0,Auto-6,4WD,Ethanol,SUV,6.0,10,15,12,3.0,no
HUMMER H3,5.3,8.0,Auto-4,4WD,Ethanol,SUV,7.0,9,12,10,1.0,no
HUMMER H3T,5.3,8.0,Auto-4,4WD,Ethanol,pickup,7.0,9,12,10,1.0,no
LINCOLN Navigator FFV,5.4,8.0,Auto-6,2WD,Ethanol,SUV,7.0,9,13,11,2.0,no
LINCOLN Navigator FFV,5.4,8.0,Auto-6,2WD,Ethanol,SUV,6.0,9,13,11,2.0,no
LINCOLN Town Car FFV,4.6,8.0,Auto-4,2WD,Ethanol,large car,7.0,12,17,14,5.0,no
MAZDA Tribute FFV,3.0,6.0,Auto-6,2WD,Ethanol,SUV,7.0,14,19,16,6.0,yes
MAZDA Tribute FFV,3.0,6.0,Auto-6,4WD,Ethanol,SUV,7.0,13,17,15,5.0,no
MERCEDES-BENZ C300,3.0,6.0,Auto-7,2WD,Ethanol,small car,6.0,13,19,15,5.0,no
MERCEDES-BENZ C300,3.0,6.0,Auto-7,2WD,Ethanol,small car,6.0,13,19,15,5.0,no
MERCEDES-BENZ C300 4Matic,3.0,6.0,Auto-7,4WD,Ethanol,small car,6.0,13,19,15,5.0,no
MERCEDES-BENZ C300 4Matic,3.0,6.0,Auto-7,4WD,Ethanol,small car,6.0,13,19,15,5.0,no
MERCURY Grand Marquis FFV,4.6,8.0,Auto-4,2WD,Ethanol,large car,7.0,12,17,14,5.0,no
MERCURY Mariner FFV,3.0,6.0,Auto-6,2WD,Ethanol,SUV,7.0,14,19,16,6.0,yes
MERCURY Milan FFV,3.0,6.0,SemiAuto-6,4WD,Ethanol,midsize car,7.0,13,18,15,5.0,no
MERCURY Milan FFV,3.0,6.0,SemiAuto-6,2WD,Ethanol,midsize car,7.0,13,20,16,6.0,yes
NISSAN Armada,5.6,8.0,Auto-5,4WD,Ethanol,SUV,6.0,9,13,11,2.0,no
NISSAN Armada FFV,5.6,8.0,Auto-5,2WD,Ethanol,SUV,6.0,9,13,11,2.0,no
NISSAN Titan FFV,5.6,8.0,Auto-5,2WD,Ethanol,pickup,6.0,9,13,11,2.0,no
NISSAN Titan FFV,5.6,8.0,Auto-5,4WD,Ethanol,pickup,6.0,9,12,10,1.0,no
PONTIAC G6,2.4,4.0,SemiAuto-6,2WD,Ethanol,small car,7.0,15,23,18,7.0,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Ethanol,small car,7.0,16,23,18,7.0,yes
PONTIAC G6,3.5,6.0,Auto-4,2WD,Ethanol,small car,7.0,14,22,17,7.0,yes
SATURN Aura,2.4,4.0,SemiAuto-6,2WD,Ethanol,midsize car,7.0,15,23,18,7.0,yes
TOYOTA Sequoia FFV,5.7,8.0,SemiAuto-6,4WD,Ethanol,SUV,6.0,9,12,10,1.0,no
TOYOTA Tundra FFV,5.7,8.0,SemiAuto-6,4WD,Ethanol,pickup,6.0,10,13,11,2.0,no
BUICK Lucerne,3.9,6.0,Auto-4,2WD,Gas,large car,7.0,17,26,20,5.0,no
CADILLAC Escalade,6.2,8.0,Auto-6,2WD,Gas,SUV,6.0,14,20,16,3.0,no
CADILLAC Escalade,6.2,8.0,Auto-6,4WD,Gas,SUV,6.0,13,20,15,2.0,no
CHEVROLET Avalanche 1500,5.3,8.0,Auto-6,2WD,Gas,SUV,6.0,15,21,17,3.0,no
CHEVROLET Avalanche 1500,6.2,8.0,Auto-6,2WD,Gas,SUV,6.0,12,19,14,1.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,4WD,Gas,van,6.0,13,17,14,1.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,2WD,Gas,van,6.0,13,18,15,2.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,4WD,Gas,van,6.0,13,17,14,1.0,no
CHEVROLET Express 1500,5.3,8.0,Auto-4,2WD,Gas,van,6.0,13,17,14,1.0,no
CHEVROLET Express 1500 Conv,5.3,8.0,Auto-4,4WD,Gas,van,6.0,13,17,14,1.0,no
CHEVROLET Express 1500 Conv,5.3,8.0,Auto-4,2WD,Gas,van,6.0,13,17,14,1.0,no
CHEVROLET HHR,2.2,4.0,Auto-4,2WD,Gas,SUV,7.0,22,30,25,7.0,yes
CHEVROLET HHR,2.2,4.0,Man-5,2WD,Gas,SUV,7.0,22,32,26,7.0,yes
CHEVROLET HHR,2.4,4.0,Auto-4,2WD,Gas,SUV,7.0,22,30,25,7.0,yes
CHEVROLET HHR,2.4,4.0,Man-5,2WD,Gas,SUV,7.0,22,30,25,7.0,yes
CHEVROLET HHR Panel,2.2,4.0,Auto-4,2WD,Gas,SUV,7.0,22,30,25,7.0,yes
CHEVROLET HHR Panel,2.2,4.0,Man-5,2WD,Gas,SUV,7.0,22,32,26,7.0,yes
CHEVROLET HHR Panel,2.4,4.0,Auto-4,2WD,Gas,SUV,7.0,22,30,25,7.0,yes
CHEVROLET HHR Panel,2.4,4.0,Man-5,2WD,Gas,SUV,7.0,22,30,25,7.0,yes
CHEVROLET Impala,3.5,6.0,Auto-4,2WD,Gas,large car,7.0,18,29,22,6.0,yes
