model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
VOLKSWAGEN New Beetle Convertible,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,20,28,23,6.0,yes,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN New Beetle Convertible,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,20,28,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,8.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6.0,22,31,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,station wagon,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,station wagon,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,station wagon,8.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high
VOLKSWAGEN Passat Wagon,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,station wagon,6.0,22,31,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high
VOLKSWAGEN Routan,3.8,6.0,Auto-6,2WD,Gasoline,CA,minivan,7.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLKSWAGEN Routan,3.8,6.0,Auto-6,2WD,Gasoline,FA,minivan,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLKSWAGEN Routan,4.0,6.0,Auto-6,2WD,Gasoline,FA,minivan,6.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,18,24,21,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,CA,SUV,7.0,19,26,21,5.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,18,24,21,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,FA,SUV,6.0,19,26,21,5.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high
VOLKSWAGEN Touareg,3.6,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,14,19,16,3.0,no,mod_high,mod_high,mod_high,low,low,low,low
VOLKSWAGEN Touareg,3.6,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,14,19,16,3.0,no,mod_high,mod_high,mod_high,low,low,low,low
VOLVO C30,2.4,5.0,SemiAuto-5,2WD,Gasoline,CA,small car,7.0,20,31,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C30,2.4,5.0,Man-5,2WD,Gasoline,CA,small car,7.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C30,2.5,5.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C30,2.5,5.0,SemiAuto-5,2WD,Gasoline,CA,small car,7.0,21,30,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C30,2.4,5.0,SemiAuto-5,2WD,Gasoline,FA,small car,6.0,20,31,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C30,2.4,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C30,2.5,5.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C30,2.5,5.0,SemiAuto-5,2WD,Gasoline,FA,small car,6.0,21,30,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO C70,2.5,5.0,SemiAuto-5,2WD,Gasoline,CA,small car,7.0,19,28,22,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO C70,2.5,5.0,Man-6,2WD,Gasoline,CA,small car,7.0,20,28,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO C70,2.5,5.0,SemiAuto-5,2WD,Gasoline,FA,small car,6.0,19,28,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO C70,2.5,5.0,Man-6,2WD,Gasoline,FA,small car,6.0,20,28,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO S40,2.4,5.0,SemiAuto-5,2WD,Gasoline,CA,small car,9.0,20,31,24,7.0,yes,medium,medium,high,mod_high,high,mod_high,mod_high
VOLVO S40,2.4,5.0,SemiAuto-5,2WD,Gasoline,CA,small car,7.0,20,31,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S40,2.4,5.0,Man-5,2WD,Gasoline,CA,small car,7.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S40,2.5,5.0,SemiAuto-5,4WD,Gasoline,CA,small car,7.0,19,28,22,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO S40,2.5,5.0,Man-6,4WD,Gasoline,CA,small car,7.0,20,27,22,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO S40,2.5,5.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S40,2.5,5.0,SemiAuto-5,2WD,Gasoline,CA,small car,7.0,21,30,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S40,2.4,5.0,SemiAuto-5,2WD,Gasoline,FA,small car,6.0,20,31,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S40,2.4,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S40,2.5,5.0,SemiAuto-5,4WD,Gasoline,FA,small car,6.0,19,28,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO S40,2.5,5.0,Man-6,4WD,Gasoline,FA,small car,6.0,20,27,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO S40,2.5,5.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S40,2.5,5.0,SemiAuto-5,2WD,Gasoline,FA,small car,6.0,21,30,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO S80,3.2,6.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,9.0,18,27,21,5.0,no,mod_high,mod_high,high,mod_high,mod_high,mod_high,mod_high
VOLVO S80,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,7.0,16,24,19,4.0,no,medium,mod_high,mod_high,medium,medium,medium,medium
VOLVO S80,3.2,6.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO S80,4.4,8.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,7.0,15,22,18,4.0,no,high,mod_high,mod_high,medium,medium,medium,medium
VOLVO S80,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,16,24,19,4.0,no,medium,mod_high,mod_high,medium,medium,medium,medium
VOLVO S80,3.2,6.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO S80,4.4,8.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,15,22,18,4.0,no,high,mod_high,mod_high,medium,medium,medium,medium
VOLVO V50,2.4,5.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,20,31,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO V50,2.5,5.0,SemiAuto-5,4WD,Gasoline,CA,station wagon,7.0,19,27,22,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO V50,2.5,5.0,Man-6,4WD,Gasoline,CA,station wagon,7.0,20,26,22,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO V50,2.5,5.0,Man-6,2WD,Gasoline,CA,station wagon,7.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO V50,2.5,5.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,21,30,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO V50,2.4,5.0,SemiAuto-5,2WD,Gasoline,FA,station wagon,6.0,20,31,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO V50,2.5,5.0,SemiAuto-5,4WD,Gasoline,FA,station wagon,6.0,19,27,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO V50,2.5,5.0,Man-6,4WD,Gasoline,FA,station wagon,6.0,20,26,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO V50,2.5,5.0,Man-6,2WD,Gasoline,FA,station wagon,6.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO V50,2.5,5.0,SemiAuto-5,2WD,Gasoline,FA,station wagon,6.0,21,30,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
VOLVO V70,3.2,6.0,SemiAuto-6,2WD,Gasoline,CA,station wagon,9.0,18,27,21,5.0,no,mod_high,mod_high,high,mod_high,mod_high,mod_high,mod_high
VOLVO V70,3.2,6.0,SemiAuto-6,2WD,Gasoline,CA,station wagon,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO V70,3.2,6.0,SemiAuto-6,2WD,Gasoline,FA,station wagon,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO XC 60,3.2,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,9.0,18,27,21,5.0,no,mod_high,mod_high,high,mod_high,mod_high,mod_high,mod_high
VOLVO XC 60,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,9.0,16,22,18,4.0,no,mod_high,mod_high,high,medium,medium,medium,medium
VOLVO XC 60,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,16,21,18,4.0,no,medium,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 60,3.2,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO XC 60,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 60,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,16,21,18,4.0,no,medium,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 60,3.2,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
VOLVO XC 60,3.2,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 70,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,9.0,16,22,18,4.0,no,mod_high,mod_high,high,medium,medium,medium,medium
VOLVO XC 70,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,16,21,18,4.0,no,medium,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 70,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 70,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,16,21,18,4.0,no,medium,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 70,3.2,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 90,3.2,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,15,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 90,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,15,21,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
VOLVO XC 90,4.4,8.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,13,19,15,2.0,no,high,mod_high,mod_high,low,low,low,low
VOLVO XC 90,3.2,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,15,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
VOLVO XC 90,3.2,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,15,21,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
VOLVO XC 90,4.4,8.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,13,19,15,2.0,no,high,mod_high,mod_high,low,low,low,low
BUICK Lucerne,3.9,6.0,Auto-4,2WD,Ethanol,FC,large car,7.0,13,20,15,5.0,no,mod_high,mod_high,mod_high,low,low,low,mod_high
CADILLAC Escalade,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,10,16,12,3.0,no,high,mod_high,mod_high,low,low,low,low
CADILLAC Escalade,6.2,8.0,Auto-6,4WD,Ethanol,FA,SUV,6.0,10,15,12,3.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Avalanche 1500,5.3,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHEVROLET Avalanche 1500,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,9,14,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Express 1500,5.3,8.0,Auto-4,4WD,Ethanol,FA,van,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Express 1500,5.3,8.0,Auto-4,2WD,Ethanol,FA,van,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Express 1500,5.3,8.0,Auto-4,4WD,Ethanol,FA,van,6.0,9,12,10,1.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Express 1500,5.3,8.0,Auto-4,2WD,Ethanol,FA,van,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Express 1500 Conv,5.3,8.0,Auto-4,4WD,Ethanol,FA,van,6.0,9,12,10,1.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Express 1500 Conv,5.3,8.0,Auto-4,2WD,Ethanol,FA,van,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET HHR,2.2,4.0,Auto-4,2WD,Ethanol,FC,SUV,7.0,16,22,18,7.0,yes,low,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET HHR,2.2,4.0,Man-5,2WD,Ethanol,FC,SUV,7.0,16,23,19,7.0,yes,low,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET HHR,2.4,4.0,Auto-4,2WD,Ethanol,FC,SUV,7.0,15,21,17,7.0,yes,medium,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET HHR,2.4,4.0,Man-5,2WD,Ethanol,FC,SUV,7.0,16,22,19,7.0,yes,medium,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET HHR Panel,2.2,4.0,Auto-4,2WD,Ethanol,FC,SUV,7.0,16,22,18,7.0,yes,low,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET HHR Panel,2.2,4.0,Man-5,2WD,Ethanol,FC,SUV,7.0,16,23,19,7.0,yes,low,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET HHR Panel,2.4,4.0,Auto-4,2WD,Ethanol,FC,SUV,7.0,15,21,17,7.0,yes,medium,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET HHR Panel,2.4,4.0,Man-5,2WD,Ethanol,FC,SUV,7.0,16,22,19,7.0,yes,medium,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET Impala,3.5,6.0,Auto-4,2WD,Ethanol,FC,large car,7.0,14,22,17,7.0,yes,mod_high,mod_high,mod_high,low,medium,medium,mod_high
CHEVROLET Impala,3.9,6.0,Auto-4,2WD,Ethanol,FC,large car,7.0,13,20,15,5.0,no,mod_high,mod_high,mod_high,low,low,low,mod_high
CHEVROLET Malibu,2.4,4.0,SemiAuto-6,2WD,Ethanol,FC,midsize car,7.0,15,23,18,7.0,yes,medium,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET Malibu,2.4,4.0,Auto-4,2WD,Ethanol,FC,midsize car,7.0,16,23,18,7.0,yes,medium,medium,mod_high,medium,medium,medium,mod_high
CHEVROLET Malibu,3.5,6.0,Auto-4,2WD,Ethanol,FC,midsize car,7.0,14,22,17,7.0,yes,mod_high,mod_high,mod_high,low,medium,medium,mod_high
CHEVROLET Silverado 15,4.8,8.0,Auto-4,2WD,Ethanol,FC,pickup,7.0,10,14,12,3.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Silverado 15,4.8,8.0,Auto-4,2WD,Ethanol,FA,pickup,6.0,10,14,12,3.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Silverado 15,4.8,8.0,Auto-4,4WD,Ethanol,FA,pickup,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Ethanol,FA,pickup,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHEVROLET Silverado 15,5.3,8.0,Auto-6,4WD,Ethanol,FA,pickup,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHEVROLET Silverado 15,6.2,8.0,Auto-6,2WD,Ethanol,FA,pickup,6.0,10,14,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Silverado 15,6.2,8.0,Auto-6,4WD,Ethanol,FA,pickup,6.0,9,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Silverado 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,FC,pickup,7.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHEVROLET Silverado 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,FA,pickup,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHEVROLET Suburban 1500,5.3,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHEVROLET Suburban 1500,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,9,14,11,2.0,no,high,mod_high,mod_high,low,low,low,low
CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,4WD,Ethanol,FA,SUV,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
CHRYSLER Sebring,2.7,6.0,Auto-4,2WD,Ethanol,FA,midsize car,3.0,14,20,16,6.0,no,medium,mod_high,low,low,low,low,mod_high
CHRYSLER Sebring Convertible,2.7,6.0,Auto-4,2WD,Ethanol,FA,small car,3.0,13,19,15,5.0,no,medium,mod_high,low,low,low,low,mod_high
CHRYSLER Town & Country,3.3,6.0,Auto-4,2WD,Ethanol,FA,minivan,7.0,12,17,13,4.0,no,mod_high,mod_high,mod_high,low,low,low,medium
DODGE Avenger,2.7,6.0,Auto-4,2WD,Ethanol,FA,midsize car,3.0,14,20,16,6.0,no,medium,mod_high,low,low,low,low,mod_high
DODGE Dakota,4.7,8.0,Auto-5,2WD,Ethanol,FC,pickup,7.0,9,13,10,1.0,no,high,mod_high,mod_high,low,low,low,low
DODGE Dakota,4.7,8.0,Auto-5,4WD,Ethanol,FC,pickup,7.0,9,12,10,1.0,no,high,mod_high,mod_high,low,low,low,low
DODGE Grand Caravan,3.3,6.0,Auto-4,2WD,Ethanol,FA,minivan,7.0,12,17,13,4.0,no,mod_high,mod_high,mod_high,low,low,low,medium
DODGE RAM 1500,4.7,8.0,Auto-5,2WD,Ethanol,FC,pickup,7.0,9,13,10,1.0,no,high,mod_high,mod_high,low,low,low,low
DODGE RAM 1500,4.7,8.0,Auto-5,4WD,Ethanol,FC,pickup,7.0,9,12,10,1.0,no,high,mod_high,mod_high,low,low,low,low
FORD Crown Victoria FFV,4.6,8.0,Auto-4,2WD,Ethanol,FC,large car,7.0,12,17,14,5.0,no,high,mod_high,mod_high,low,low,low,mod_high
FORD Escape FFV,3.0,6.0,Auto-6,2WD,Ethanol,FC,SUV,7.0,14,19,16,6.0,yes,medium,mod_high,mod_high,low,low,low,mod_high
FORD Expedition FFV,5.4,8.0,Auto-6,2WD,Ethanol,FC,SUV,7.0,9,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
FORD Expedition FFV,5.4,8.0,Auto-6,4WD,Ethanol,FC,SUV,7.0,9,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
FORD Expedition FFV,5.4,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,9,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
FORD Expedition FFV,5.4,8.0,Auto-6,4WD,Ethanol,FA,SUV,6.0,9,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
FORD F150 FFV,5.4,8.0,Auto-6,2WD,Ethanol,FC,pickup,7.0,10,14,12,3.0,no,high,mod_high,mod_high,low,low,low,low
FORD F150 FFV,5.4,8.0,Auto-6,4WD,Ethanol,FC,pickup,7.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
FORD F150 FFV,5.4,8.0,Auto-6,2WD,Ethanol,FA,pickup,6.0,10,14,12,3.0,no,high,mod_high,mod_high,low,low,low,low
FORD F150 FFV,5.4,8.0,Auto-6,4WD,Ethanol,FA,pickup,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
FORD Fusion FFV,3.0,6.0,SemiAuto-6,4WD,Ethanol,FC,midsize car,7.0,13,18,15,5.0,no,medium,mod_high,mod_high,low,low,low,mod_high
FORD Fusion FFV,3.0,6.0,SemiAuto-6,2WD,Ethanol,FC,midsize car,7.0,13,20,16,6.0,yes,medium,mod_high,mod_high,low,low,low,mod_high
GMC Savana 1500,5.3,8.0,Auto-4,4WD,Ethanol,FA,van,6.0,9,12,10,1.0,no,high,mod_high,mod_high,low,low,low,low
GMC Savana 1500,5.3,8.0,Auto-4,2WD,Ethanol,FA,van,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
GMC Savana 1500,5.3,8.0,Auto-4,4WD,Ethanol,FA,van,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
GMC Savana 1500,5.3,8.0,Auto-4,2WD,Ethanol,FA,van,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
GMC Sierra 15,4.8,8.0,Auto-4,2WD,Ethanol,FC,pickup,7.0,10,14,12,3.0,no,high,mod_high,mod_high,low,low,low,low
GMC Sierra 15,4.8,8.0,Auto-4,2WD,Ethanol,FA,pickup,6.0,10,14,12,3.0,no,high,mod_high,mod_high,low,low,low,low
GMC Sierra 15,4.8,8.0,Auto-4,4WD,Ethanol,FA,pickup,6.0,10,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol,FA,pickup,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
GMC Sierra 15,5.3,8.0,Auto-6,4WD,Ethanol,FA,pickup,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
GMC Sierra 15,6.2,8.0,Auto-6,2WD,Ethanol,FA,pickup,6.0,10,14,11,2.0,no,high,mod_high,mod_high,low,low,low,low
GMC Sierra 15,6.2,8.0,Auto-6,4WD,Ethanol,FA,pickup,6.0,9,13,11,2.0,no,high,mod_high,mod_high,low,low,low,low
GMC Sierra 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,FC,pickup,7.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
GMC Sierra 15 XFE,5.3,8.0,Auto-6,2WD,Ethanol,FA,pickup,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol,FA,SUV,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
GMC Yukon 1500,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,10,16,12,3.0,no,high,mod_high,mod_high,low,low,low,low
GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,11,16,13,4.0,no,high,mod_high,mod_high,low,low,low,medium
GMC Yukon 1500 XL,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,9,14,11,2.0,no,high,mod_high,mod_high,low,low,low,low
GMC Yukon 1500 XL,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,10,16,12,3.0,no,high,mod_high,mod_high,low,low,low,low
GMC Yukon Denali 1500,6.2,8.0,Auto-6,4WD,Ethanol,FA,SUV,6.0,10,15,12,3.0,no,high,mod_high,mod_high,low,low,low,low
HUMMER H3,5.3,8.0,Auto-4,4WD,Ethanol,FC,SUV,7.0,9,12,10,1.0,no,high,mod_high,mod_high,low,low,low,low
